1393  1994ApJ...429L..25W Wagner, R. et al.                   
1394  1999IAUC.7279Q...1W Wagner, R.M. et al.                 
1395  1984PASJ...36..819W Waki, I. et al.                     
1396  1992Natur.356..569W Wallerstein, G.                     
1397  1982ApJ...253L..67W Walter, F. et al.                   
1398  1997ApJ...486L.119W Wang, J.C.L.                        
1399  1981MNRAS.197..865W Warwick, R.S. et al.                
1400  1988MNRAS.232..551W Warwick, R.S. et al.                
1401  1978ApJ...221L..69W Watson, M.G. et al.                 
1402  1978MNRAS.183p..35W Watson, M.G. et al.                 
1403  1981ApJ...250..142W Watson, M.G. et al.                 
1404  1985SSRv...40..195W Watson, M.G. et al.                 
1405  ................... Webbink, R.F.                       *1985, Proc. IAU Symposium 113, 541
1406  1985IAUC.4059.....F Wenzel, W.                          
1407  1977MNRAS.180..657W Whelan, J.A.J. et al.               
1408  1977MNRAS.181..259W Whelan, J.A.J. et al.               
1409  1982ApJ...257..318W White, N.E. & Holt, S.S.            
1410  1983IAUC.3806.....B White, N.E. & Marshall, F.E         
1411  1984ApJ...281..354W White, N.E. & Marshall, F.E         
1412  1982ApJ...253L..61W White, N.E. & Swank, J.H.           
1413  1996ApJ...473L..25W White, N.E. & van Paradijs,J.       
1414  1978ApJ...220..600W White, N.E. et al.                  
1415  1981ApJ...247..994W White, N.E. et al.                  
1416  1983ApJ...270..711W White, N.E. et al.                  
1417  1984ApJ...283L...9W White, N.E. et al.                  
1418  1985ApJ...296..475W White, N.E. et al.                  
1419  1987MNRAS.226..645W White, N.E. et al.                  
1420  1988ApJ...324..363W White, N.E. et al.                  
1421  ................... White, N.E. et al. (eds)            *1989, Proc. 23rd ESLAB Symp. (ESA SP-296)
1422  1998IAUC.6927Q...1C White, N.E. et al.                  
1423  1990A&A...238..140W Whitlock, L. et al.                 
1424  1997ApJ...482L..65W Wijnands, R. & van der Klis M.      
1425  1998Natur.394..344W Wijnands, R. & van der Klis M.      
1426  1998ApJ...507L..63W Wijnands, R. & van der Klis M.      
1427  1999A&A...345L..35W Wijnands, R. & van der Klis M.      
1428  1999ApJ...522..965W Wijnands, R. & van der Klis M.      
1429  2000ApJ...528L..93W Wijnands, R. & van der Klis M.      
1430  1996ApJ...469L...5W Wijnands, R. et al.                 
1431  1996ApJ...473L..45W Wijnands, R. et al.                 
1432  1997A&A...323..399W Wijnands, R. et al.                 
1433  1997ApJ...479L.141W Wijnands, R.A.D. et al.             
1434  1997ApJ...490L.157W Wijnands, R. et al.                 
1435  1998ApJ...493L..87W Wijnands, R. et al.                 
1436  1998ApJ...496L..39T Wijnands, R. et al.                 
1437  1998ApJ...504L..35W Wijnands, R. et al.                 
1438  1999ApJ...512L..39W Wijnands, R. et al.                 
1439  1999ApJ...526L..33W Wijnands, R. et al.                 
1440  2000IAUC.7369Q...1W Wijnands, R. et al.                 
1441  1980ApJ...237..596W Willis, A.J. et al.                 
1442  1999ApJ...522..460W Wilms, J. et al.                    
1443  1999ApJ...513..464W Wilson, C.A. et al.                 
1444  1983ApJ...274..717W Wilson, C.K. & Rothschild, .E.      
1445  1998A&A...337..729W Winkler, C. & Trams, N.             
1446  1999IAUC.7274Q...1W Wood, A. et al.                     
1447  1978IAUC.3203Q...1W Wood, K.S. et al.                   
1448  1984ApJS...56..507W Wood, K.S. et al.                   
1449  1991ApJ...379..295W Wood, K.S. et al.                   
1450  1999ApJ...517..431W Woods, P.M. et al.                  
1451  2000IAUC.7394Q...1J Wren, J. & McKay, T.                
1452  1983PASP...95..391W Wu, C.C. et al.                     
1453  1999ApJ...517..935Y Yadav, J.S. et al.                  
1454  2000IAUC.7427Q...1H Yamaoka, K. et al.                  
1455  1990PASJ...42L..83Y Yamauchi, S. & Koyama, K.           
1456  1993MNRAS.264..411Y Yaqoob, T. et al.                   
1457  1997ApJ...490L.153Y Yu, W. et al.                       
1458  1994IAUC.6046....1F Zhang, S.N.                         
1459  1995IAUC.6209....1S Zhang, S.N.                         
1460  1994IAUC.6096....1Z Zhang, S.N. et al.                  
1461  1996A&AS..120C.279Z Zhang, S.N. et al.                  
1462  1997ApJ...479..381Z Zhang, S.N. et al.                  
1463  1997ApJ...482L.155Z Zhang, S.N. et al.                  
1464  1998ApJ...494L..71Z Zhang, S.N. et al.                  
1465  1996ApJ...469L..29Z Zhang, W. et al.                    
1466  1997IAUC.6541Q...1Z Zhang, W. et al.                    
1467  1998ApJ...495L...9Z Zhang, W. et al.                    
1468  1998ApJ...500L.167Z Zhang, W. et al.                    
1469  1998ApJ...500L.171Z Zhang, W. et al.                    
1470  1998MNRAS.301..435Z Zdziarski, A.A. et al.              
1471  1993A&A...267..101Z Zwarthoed, G.A.A. et al.            
1472  1999MNRAS.309..561Z Zyeki, P.T. et al.                  
